FIRST,LAST,START,minAt*,Gpred(minAt*),maxAt*,Gpred(maxAt*),n_0*,Cpred_min(n_0*),n_1*,Cpred_max(n_1*),n_geom,<COUNT>*,Cpred_avg,n_v,Calign_min(n_v),n_u,Calign_max(n_u),n_a,CboundMin(n_a),n_b,CboundMax(n_b),jitter
88062975,88318229,(17#)345/2,88062977,347437.883,88062975,1513856.719,88318211,2.654541,88062975,11.50583148,88190510,529744.279989,4.021048699,88062977,2.648165,88062975,11.51221061,88062977,2.616138,88062975,11.54423700,0.006379
88318230,88573484,(17#)173,88318267,348334.838,88438350,1489512.974,88573477,2.654539,88438350,11.27800230,88445765,531109.214426,4.021044794,88318267,2.648168,88438350,11.28437268,88318267,2.616142,88438350,11.31639813,0.006373
88573485,88828739,(17#)347/2,88573487,349231.282,88573485,1456711.661,88828721,2.654537,88573485,11.01465413,88701020,532473.506848,4.021039117,88573487,2.648172,88573485,11.02102137,88573487,2.616147,88573485,11.05304654,0.006367
88828740,89083994,(17#)174,88828759,350127.643,88828740,1510162.471,89083993,2.654534,88828740,11.38958102,88956275,533838.240082,4.021039822,88828759,2.648175,88828740,11.39594237,88828759,2.616151,88828740,11.42796710,0.006361
89083995,89339249,(17#)349/2,89083997,351023.621,89099010,1469076.172,89339221,2.654532,89099010,11.04976845,89211531,535201.748410,4.021034334,89083997,2.648179,89099010,11.05612361,89083997,2.616154,89099010,11.08814799,0.006355
89339250,89594504,(17#)175,89339252,351919.410,89444355,1480162.305,89594503,2.654530,89444355,11.09485652,89466786,536565.061854,4.021030416,89339279,2.648182,89444355,11.10120382,89339279,2.616158,89444355,11.13322795,0.006350
89594505,89849759,(17#)351/2,89594507,352814.906,89594505,1467401.203,89849731,2.654527,89594505,10.98278169,89722041,537927.977740,4.021026529,89594507,2.648186,89594505,10.98912559,89594507,2.616162,89594505,11.02114967,0.006344
89849760,90105014,(17#)176,89849761,353710.153,89849760,1471123.408,90105013,2.654525,89849760,10.98277221,89977296,539290.539803,4.021022989,89849761,2.648189,89849760,10.98911037,89849761,2.616165,89849760,11.02113446,0.006338
90105015,90360269,(17#)353/2,90105023,354605.167,90135045,1502602.239,90360241,2.654523,90135045,11.18614614,90232552,540652.782362,4.021020038,90105023,2.648193,90135045,11.19247792,90105023,2.616169,90135045,11.22450214,0.006332
90360270,90615524,(17#)177,90360271,355499.872,90360270,1504504.258,90615509,2.654521,90360270,11.17543325,90487807,542014.761846,4.021018077,90360271,2.648196,90360270,11.18176003,90360271,2.616172,90360270,11.21378445,0.006327
90615525,90870779,(17#)355/2,90615548,356394.435,90615525,1503765.820,90870761,2.654518,90615525,11.14191418,90743062,543375.964136,4.021013289,90615571,2.648200,90615525,11.14823532,90615571,2.616175,90615525,11.18026007,0.006321
90870780,91126034,(17#)178,90870799,357288.618,91005915,1531732.959,91126003,2.654516,91005915,11.30575115,90998318,544737.141923,4.021011241,90870799,2.648203,91005915,11.31206374,90870799,2.616178,91005915,11.34408919,0.006316
91126035,91381289,(17#)357/2,91126039,358182.521,91126035,1489718.106,91381271,2.654514,91126035,10.98272531,91253573,546097.420009,4.021005460,91126039,2.648206,91126035,10.98903528,91126039,2.616180,91126035,11.02106101,0.006310
91381290,91636544,(17#)179,91381306,359076.269,91381290,1501871.322,91636541,2.654512,91381290,11.04476525,91508828,547457.801295,4.021003331,91381309,2.648209,91381290,11.05106969,91381309,2.616183,91381290,11.08309607,0.006304
91636545,91891799,(17#)359/2,91636547,359969.655,91861770,1560316.178,91891799,2.654509,91861770,11.42108362,91764083,548817.528559,4.020999268,91636547,2.648213,91861770,11.42737774,91636547,2.616186,91861770,11.45940562,0.006299
91891800,92147054,(17#)180,91891804,360862.866,91891800,1500862.092,92147051,2.654507,91891800,10.98269751,92019338,550176.867889,4.020995222,91891829,2.648216,91891800,10.98899099,91891829,2.616188,91891800,11.02101897,0.006293
92147055,92402309,(19#)19/2,92147059,361755.785,92147055,1593079.000,92402281,2.654505,92147055,11.62872880,92274594,551536.126796,4.020993425,92147059,2.648219,92147055,11.63501684,92147059,2.616190,92147055,11.66704578,0.006288
92402310,92657564,(17#)181,92402314,362648.473,92402310,1516712.286,92657519,2.654503,92402310,11.04403487,92529849,552894.835849,4.020990435,92402341,2.648222,92402310,11.05031752,92402341,2.616192,92402310,11.08234752,0.006283
92657565,92912819,(17#)363/2,92657567,363540.887,92657565,1511996.517,92912789,2.654501,92657565,10.98266997,92785104,554253.112540,4.020987107,92657567,2.648225,92657565,10.98894725,92657567,2.616194,92657565,11.02097842,0.006277
92912820,93168074,(17#)182,92912822,364433.072,92912820,1515705.912,93168073,2.654498,92912820,10.98266085,93040359,555610.816189,4.020982417,92912851,2.648229,92912820,10.98893280,92912851,2.616196,92912820,11.02096523,0.006272
93168075,93423329,(17#)365/2,93168076,365325.002,93168075,1540814.430,93423329,2.654496,93168075,11.13733700,93295615,556968.443536,4.020979953,93168091,2.648232,93168075,11.14360365,93168091,2.616198,93168075,11.17563745,0.006267
93423330,93678584,(17#)183,93423349,366216.726,93573480,1552909.084,93678581,2.654494,93573480,11.18141814,93550870,558325.389358,4.020975330,93423349,2.648235,93573480,11.18767644,93423349,2.616200,93573480,11.21971261,0.006261
93678585,93933839,(17#)367/2,93678593,367108.114,93858765,1551935.141,93933809,2.654492,93858765,11.14413651,93806125,559682.271489,4.020972995,93678593,2.648238,93858765,11.15038899,93678593,2.616201,93858765,11.18242698,0.006256
93933840,94189094,(17#)184,93933878,367999.405,93933840,1603415.530,94189091,2.654490,93933840,11.50560677,94061380,561038.732670,4.020970360,93933883,2.648241,93933840,11.51185771,93933883,2.616202,93933840,11.54389620,0.006251
94189095,94444349,(17#)369/2,94189103,368890.223,94189095,1573576.588,94444331,2.654487,94189095,11.26422119,94316636,562394.709599,4.020966966,94189103,2.648244,94189095,11.27046696,94189103,2.616204,94189095,11.30250721,0.006246
94444350,94699604,(17#)185,94444351,369780.883,94444350,1581881.498,94699573,2.654485,94444350,11.29639546,94571891,563750.233775,4.020963038,94444351,2.648247,94444350,11.30263610,94444351,2.616205,94444350,11.33467820,0.006241
94699605,94954859,(17#)371/2,94699607,370671.324,94699605,1571870.742,94954859,2.654483,94699605,11.19794282,94827146,565105.624570,4.020960841,94699607,2.648250,94699605,11.20417835,94699607,2.616206,94699605,11.23622241,0.006236
94954860,95210114,(17#)186,94954862,371561.524,94954860,1598631.290,95210113,2.654481,94954860,11.36129882,95082401,566460.217551,4.020955641,94954883,2.648253,94954860,11.36752927,94954883,2.616207,94954860,11.39957538,0.006230
95210115,95465369,(17#)373/2,95210117,372451.464,95210115,1553218.971,95465369,2.654479,95210115,11.01218262,95337657,567815.122209,4.020955305,95210117,2.648256,95210115,11.01840803,95210117,2.616207,95210115,11.05045628,0.006225
95465370,95720624,(17#)187,95465374,373341.183,95570475,1566573.108,95720551,2.654477,95570475,11.06953354,95592912,569168.873872,4.020949444,95465389,2.648259,95570475,11.07575186,95465389,2.616208,95570475,11.10780330,0.006220
95720625,95975879,(17#)375/2,95720633,374230.650,95720625,1556440.780,95975861,2.654475,95720625,10.98256231,95848167,570522.669755,4.020946530,95720633,2.648261,95720625,10.98877771,95720633,2.616209,95720625,11.02083053,0.006215
95975880,96231134,(17#)188,95975881,375119.844,95975880,1594807.573,96231133,2.654473,95975880,11.22661026,96103422,571875.997435,4.020942928,95975881,2.648264,95975880,11.23282070,95975881,2.616209,95975880,11.26487595,0.006210
96231135,96486389,(17#)377/2,96231167,376008.929,96231135,1621753.640,96486371,2.654470,96231135,11.38930566,96358677,573229.229790,4.020941250,96231167,2.648267,96231135,11.39551117,96231167,2.616209,96231135,11.42756894,0.006206
96486390,96741644,(17#)189,96486398,376897.590,96711615,1573285.676,96741613,2.654468,96711615,10.99998859,96613933,574581.689261,4.020936734,96486409,2.648270,96711615,11.00618492,96486409,2.616209,96711615,11.03824767,0.006201
96741645,96996899,(17#)379/2,96741647,377786.057,96741645,1575390.640,96996877,2.654466,96741645,11.01165865,96869188,575933.908264,4.020933111,96741647,2.648273,96741645,11.01785441,96996877,2.616209,96741645,11.04991748,0.006196
96996900,97252154,(19#)10,96996916,378674.378,96996900,1667558.110,97252153,2.654464,96996900,11.62854909,97124443,577286.049055,4.020931494,96996937,2.648275,96996900,11.63474000,97252153,2.616209,96996900,11.66680587,0.006191
97252155,97507409,(17#)381/2,97252159,379562.338,97282185,1621481.077,97507391,2.654462,97282185,11.27767775,97379698,578637.603197,4.020928328,97252159,2.648278,97282185,11.28386329,97507391,2.616209,97282185,11.31593239,0.006186
97507410,97762664,(17#)191,97507418,380450.140,97507410,1590671.040,97762663,2.654460,97507410,11.04060974,97634954,579988.905926,4.020925941,97507433,2.648281,97507410,11.04679107,97762663,2.616209,97507410,11.07886279,0.006181
97762665,98017919,(17#)383/2,97762681,381337.703,97762665,1590151.833,98017901,2.654458,97762665,11.01131809,97890209,581339.282187,4.020919654,97762681,2.648283,97762665,11.01749466,98017901,2.616208,97762665,11.04956945,0.006177
98017920,98273174,(17#)192,98017943,382225.033,98138040,1618241.916,98273143,2.654456,98138040,11.16762226,98145464,582690.039588,4.020918509,98017943,2.648286,98138040,11.17379189,98273143,2.616207,98138040,11.20587134,0.006172
98273175,98528429,(17#)385/2,98273179,383112.037,98423325,1659222.644,98528401,2.654454,98423325,11.42084638,98400719,584040.213075,4.020915816,98273179,2.648289,98423325,11.42701078,98528401,2.616207,98423325,11.45909391,0.006167
98528430,98783684,(17#)193,98528438,383998.894,98528430,1605414.968,98783677,2.654452,98528430,11.03996677,98655974,585389.886661,4.020912156,98528449,2.648291,98528430,11.04612926,98783677,2.616206,98528430,11.07821376,0.006162
98783685,99038939,(17#)387/2,98783687,384885.467,98783685,1639781.980,99038939,2.654450,98783685,11.25032327,98911230,586739.232082,4.020908708,98783687,2.648294,98783685,11.25648111,99038939,2.616205,98783685,11.28856903,0.006158
99038940,99294194,(17#)194,99038942,385771.842,99279180,1655183.178,99294187,2.654448,99279180,11.30545495,99166485,588088.280165,4.020905672,99038977,2.648296,99279180,11.31160386,99294187,2.616204,99279180,11.34369865,0.006153
99294195,99549449,(17#)389/2,99294226,386658.076,99294195,1612264.225,99549449,2.654446,99294195,11.01081986,99421740,589436.992714,4.020902778,99294241,2.648299,99294195,11.01696851,99549449,2.616203,99294195,11.04906351,0.006149
99549450,99804704,(17#)195,99549452,387543.885,99549450,1611792.144,99804697,2.654443,99549450,10.98243302,99676995,590785.215929,4.020898971,99549473,2.648301,99549450,10.98857711,99804697,2.616201,99549450,11.02067577,0.006144
99804705,100059959,(17#)391/2,99804706,388429.544,99804705,1692401.736,100059937,2.654441,99804705,11.50539719,99932251,592133.468496,4.020897771,99804709,2.648304,99804705,11.51153675,100059937,2.616200,99804705,11.54363917,0.006140
100059960,100315214,(17#)196,100059964,389315.002,100150050,1650463.167,100315157,2.654439,100150050,11.18579125,100187506,593481.087736,4.020894663,100059983,2.648306,100150050,11.19192472,100315157,2.616199,100150050,11.22403236,0.006135
100315215,100570469,(17#)393/2,100315217,390200.188,100315215,1635416.138,100570441,2.654437,100315215,11.06754276,100442761,594828.134737,4.020890069,100315217,2.648309,100315215,11.07367334,100570441,2.616197,100315215,11.10578352,0.006131
100570470,100825724,(17#)197,100570471,391085.164,100570470,1634856.512,100825667,2.654435,100570470,11.03871946,100698016,596175.243935,4.020888270,100570471,2.648311,100570470,11.04484559,100825667,2.616195,100570470,11.07695978,0.006126
100825725,101080979,(17#)395/2,100825757,391970.022,100825725,1651365.164,101080961,2.654433,100825725,11.12501960,100953271,597521.614418,4.020883850,100825757,2.648314,100825725,11.13114130,101080961,2.616194,100825725,11.16325958,0.006122
101080980,101336234,(17#)198,101081011,392854.541,101276175,1648194.027,101336233,2.654431,101276175,11.05961827,101208527,598867.838523,4.020880800,101081011,2.648316,101276175,11.06573223,101336233,2.616192,101276175,11.09785792,0.006117
101336235,101591489,(17#)397/2,101336236,393738.747,101561460,1647447.386,101591467,2.654429,101561460,11.02692049,101463782,600213.769683,4.020878118,101336243,2.648318,101561460,11.03302958,101591467,2.616190,101561460,11.06516010,0.006113
101591490,101846744,(17#)199,101591494,394622.817,101591490,1649554.488,101846741,2.654427,101591490,11.03811435,101719037,601559.066038,4.020873513,101591527,2.648321,101591490,11.04422293,101846741,2.616188,101591490,11.07635397,0.006109
101846745,102101999,(19#)21/2,101846774,395506.745,101846745,1741656.731,102101971,2.654425,101846745,11.62837913,101974292,602904.878942,4.020874666,101846819,2.648323,101846745,11.63448339,102101971,2.616186,101846745,11.66661884,0.006104
102102000,102357254,(17#)200,102102002,396390.267,102222120,1667140.004,102357239,2.654423,102222120,11.09441075,102229547,604249.352485,4.020869181,102102019,2.648325,102222120,11.10050870,102357239,2.616183,102222120,11.13265078,0.006100
102357255,102612509,(17#)401/2,102357259,397273.657,102357255,1656385.437,102612481,2.654421,102357255,11.00986633,102484803,605593.913875,4.020866578,102357259,2.648328,102357255,11.01596202,102612481,2.616181,102357255,11.04810654,0.006096
102612510,102867764,(17#)201,102612518,398156.846,102612510,1681391.947,102867757,2.654419,102612510,11.15129249,102740058,606937.721845,4.020861257,102612529,2.648330,102612510,11.15738393,102867757,2.616178,102612510,11.18953310,0.006091
102867765,103123019,(17#)403/2,102867766,399039.764,102867765,1716814.329,103122997,2.654418,102867765,11.36102624,102995313,608282.024863,4.020861479,102867781,2.648332,102867765,11.36711346,103122997,2.616176,102867765,11.39926736,0.006087
103123020,103378274,(17#)202,103123022,399922.487,103123020,1680057.737,103378271,2.654416,103123020,11.09324974,103250568,609625.296162,4.020857129,103123039,2.648335,103123020,11.09933276,103378271,2.616173,103123020,11.13149147,0.006083
103378275,103633529,(17#)405/2,103378279,400804.984,103378275,1666926.175,103633477,2.654414,103378275,10.98230914,103505823,610968.628744,4.020855429,103378279,2.648337,103378275,10.98838799,103633477,2.616170,103378275,11.02055158,0.006079
103633530,103888784,(17#)203,103633534,401687.267,103633530,1732468.163,103888783,2.654412,103633530,11.38905296,103761079,612311.017096,4.020849751,103633549,2.648339,103633530,11.39512766,103888783,2.616167,103633530,11.42729623,0.006075
103888785,104144039,(17#)407/2,103888786,402569.311,103888785,1722097.513,104144009,2.654410,103888785,11.29607282,104016334,613653.830963,4.020849089,103888879,2.648341,103888785,11.30214340,104144009,2.616165,103888785,11.33431700,0.006071
104144040,104399294,(17#)204,104144071,403451.241,104144040,1677927.754,104399293,2.654408,104144040,10.98228499,104271589,614995.948093,4.020846066,104144071,2.648343,104144040,10.98835146,104399293,2.616161,104144040,11.02053019,0.006066
104399295,104654549,(17#)409/2,104399299,404332.762,104414310,1697738.078,104654549,2.654406,104414310,11.08629607,104526844,616337.500895,4.020841557,104399299,2.648345,104414310,11.09235823,104654549,2.616158,104414310,11.12454246,0.006062
104654550,104909804,(17#)205,104654551,405214.146,104654550,1728469.272,104909803,2.654404,104654550,11.26386563,104782099,617679.278436,4.020840700,104654551,2.648348,104654550,11.26992398,104909803,2.616155,104654550,11.30211316,0.006058
104909805,105165059,(17#)411/2,104909807,406095.326,104984880,1757456.318,105165059,2.654402,104984880,11.42062614,105037354,619020.451163,4.020838076,104909807,2.648350,104984880,11.42667928,105165059,2.616152,104984880,11.45887540,0.006054
105165060,105420314,(17#)206,105165061,406976.280,105270165,1724753.829,105420311,2.654400,105270165,11.18102357,105292610,620360.826092,4.020832444,105165061,2.648352,105270165,11.18707224,105420311,2.616148,105270165,11.21927444,0.006050
105420315,105675569,(17#)413/2,105420317,407857.024,105555450,1733859.703,105675569,2.654398,105555450,11.21296032,105547865,621701.658036,4.020831930,105420317,2.648354,105555450,11.21900455,105675569,2.616145,105555450,11.25121293,0.006046
105675570,105930824,(17#)207,105675572,408737.563,105675570,1780854.111,105930787,2.654396,105675570,11.50520093,105803120,623041.674326,4.020828281,105675613,2.648356,105675570,11.51124329,105930787,2.616141,105675570,11.54345431,0.006042
105930825,106186079,(17#)415/2,105930854,409617.956,106126020,1752224.948,106186037,2.654394,106126020,11.27738453,106058375,624381.397639,4.020824880,105930857,2.648358,106126020,11.28341996,106186037,2.616138,106126020,11.31564098,0.006038
106186080,106441334,(17#)208,106186082,410497.955,106186080,1707225.109,106441273,2.654392,106186080,10.98222151,106313630,625720.942583,4.020822454,106186153,2.648360,106186080,10.98825603,106441273,2.616134,106186080,11.02047840,0.006035
